Time [s],Servo [rad],Table angle [rad]
0.788,-0.03490555555555556,-0.021778583005015673
0.796,-0.03490555555555556,-0.0167595911645817
0.804,-0.03490555555555556,-0.02679757484545009
0.812,-0.03490555555555556,-0.02378617974118935
0.82,-0.03490555555555556,-0.027801373213536706
0.828,-0.03490555555555556,-0.02579377647736303
0.836,-0.03490555555555556,-0.018767187900755378
0.844,-0.03490555555555556,-0.033824163422057296
0.852,-0.03490555555555556,-0.03181656668588406
0.86,-0.03490555555555556,-0.030812768317797
0.868,-0.03490555555555556,-0.022782381373102734
0.876,-0.03490555555555556,-0.020774784636929056
0.884,-0.03490555555555556,-0.027801373213536706
0.892,-0.03490555555555556,-0.027801373213536706
0.9,-0.03490555555555556,-0.028805171581623323
0.908,-0.03490555555555556,-0.02478997810927641
0.916,-0.03490555555555556,-0.027801373213536706
0.924,-0.03490555555555556,-0.03181656668588406
0.932,-0.03490555555555556,-0.030812768317797
0.941,-0.03490555555555556,-0.02679757484545009
0.949,-0.03490555555555556,-0.033824163422057296
0.957,-0.03490555555555556,-0.022782381373102734
0.965,-0.03490555555555556,-0.02478997810927641
0.973,-0.03490555555555556,-0.01776338953266876
0.981,-0.03490555555555556,-0.03482796179014436
0.989,-0.03490555555555556,-0.021778583005015673
0.998,-0.03490555555555556,-0.033824163422057296
1.006,-0.7155638888888889,-0.033824163422057296
1.014,-0.7155638888888889,-0.02679757484545009
1.022,-0.7155638888888889,-0.02478997810927641
1.03,-0.7155638888888889,-0.033824163422057296
1.038,-0.7155638888888889,-0.020774784636929056
1.046,-0.7155638888888889,-0.02478997810927641
1.054,-0.7155638888888889,-0.03181656668588406
1.062,-0.7155638888888889,-0.0448659454710123
1.07,-0.7155638888888889,-0.04386214710292524
1.078,-0.7155638888888889,-0.05992292099231422
1.086,-0.7155638888888889,-0.06895710630509555
1.094,-0.7155638888888889,-0.09104067040300512
1.102,-0.7155638888888889,-0.09003687203491806
1.11,-0.7155638888888889,-0.09806725897961277
1.118,-0.7155638888888889,-0.10609764592430704
1.126,-0.7155638888888889,-0.11212043613282763
1.134,-0.7155638888888889,-0.11312423450091469
1.142,-0.7155638888888889,-0.13018880675839029
1.15,-0.7155638888888889,-0.12918500839030322
1.158,-0.7155638888888889,-0.14926097575203956
1.166,-0.7155638888888889,-0.14725337901586588
1.174,-0.7155638888888889,-0.15729136269673383
1.182,-0.7155638888888889,-0.1653217496414281
1.19,-0.7155638888888889,-0.16331415290525442
1.198,-0.7155638888888889,-0.1623103545371678
1.206,-0.7155638888888889,-0.17435593495420942
1.214,-0.7155638888888889,-0.15528376596056015
1.222,-0.7155638888888889,-0.16331415290525442
1.23,-0.7155638888888889,-0.15427996759247353
1.238,-0.7155638888888889,-0.16431795127334148
1.246,-0.7155638888888889,-0.1592989594329075
1.254,-0.7155638888888889,-0.1683331447456884
1.262,-0.7155638888888889,-0.16130655616908074
1.27,-0.7155638888888889,-0.17535973332229604
1.278,-0.7155638888888889,-0.16732934637760177
1.286,-0.7155638888888889,-0.15729136269673383
1.294,-0.7155638888888889,-0.1683331447456884
1.302,-0.7155638888888889,-0.1683331447456884
1.31,-0.7155638888888889,-0.1683331447456884
1.318,-0.7155638888888889,-0.16431795127334148
1.326,-0.7155638888888889,-0.1663255480095147
1.334,-0.7155638888888889,-0.16331415290525442
1.342,-0.7155638888888889,-0.1623103545371678
1.35,-0.7155638888888889,-0.1653217496414281
1.358,-0.7155638888888889,-0.16331415290525442
1.366,-0.7155638888888889,-0.16331415290525442
1.374,-0.7155638888888889,-0.16933694311377545
1.382,-0.7155638888888889,-0.15829516106482044
1.39,-0.7155638888888889,-0.15628756432864677
1.398,-0.7155638888888889,-0.1663255480095147
1.406,-0.7155638888888889,-0.16732934637760177
1.414,-0.7155638888888889,-0.15729136269673383
1.422,-0.7155638888888889,-0.1653217496414281
1.43,-0.7155638888888889,-0.15628756432864677
1.438,-0.7155638888888889,-0.16732934637760177
1.446,-0.7155638888888889,-0.15729136269673383
1.454,-0.7155638888888889,-0.1653217496414281
1.462,-0.7155638888888889,-0.16130655616908074
1.47,-0.7155638888888889,-0.1683331447456884
1.478,-0.7155638888888889,-0.1663255480095147
1.486,-0.7155638888888889,-0.16732934637760177
1.494,-0.7155638888888889,-0.16130655616908074
1.502,-0.7155638888888889,-0.16431795127334148
1.51,-0.7155638888888889,-0.16331415290525442
1.518,-0.7155638888888889,-0.1623103545371678
1.526,-0.7155638888888889,-0.16030275780099412
1.534,-0.7155638888888889,-0.1663255480095147
1.542,-0.7155638888888889,-0.16933694311377545
1.55,-0.7155638888888889,-0.16732934637760177
1.558,-0.7155638888888889,-0.17234833821803575
1.566,-0.7155638888888889,-0.17736733005846972
1.574,-0.7155638888888889,-0.1623103545371678
1.582,-0.7155638888888889,-0.1683331447456884
1.59,-0.7155638888888889,-0.15427996759247353
1.598,-0.7155638888888889,-0.16130655616908074
1.606,-0.7155638888888889,-0.15427996759247353
1.614,-0.7155638888888889,-0.1653217496414281
1.622,-0.7155638888888889,-0.15829516106482044
1.63,-0.7155638888888889,-0.16732934637760177
1.638,-0.7155638888888889,-0.17435593495420942
1.646,-0.7155638888888889,-0.16732934637760177
1.654,-0.7155638888888889,-0.15528376596056015
1.662,-0.7155638888888889,-0.16130655616908074
1.67,-0.7155638888888889,-0.1623103545371678
1.678,-0.7155638888888889,-0.1623103545371678
1.686,-0.7155638888888889,-0.15227237085629985
1.694,-0.7155638888888889,-0.1683331447456884
1.702,-0.7155638888888889,-0.1592989594329075
1.71,-0.7155638888888889,-0.1663255480095147
1.718,-0.7155638888888889,-0.17034074148186207
1.726,-0.7155638888888889,-0.16331415290525442
1.734,-0.7155638888888889,-0.15528376596056015
1.743,-0.7155638888888889,-0.1663255480095147
1.751,-0.7155638888888889,-0.15528376596056015
1.759,-0.7155638888888889,-0.16030275780099412
1.767,-0.7155638888888889,-0.16431795127334148
1.775,-0.7155638888888889,-0.1663255480095147
1.783,-0.7155638888888889,-0.1623103545371678
1.791,-0.7155638888888889,-0.15829516106482044
1.799,-0.7155638888888889,-0.16331415290525442
1.807,-0.7155638888888889,-0.1683331447456884
1.815,-0.7155638888888889,-0.1623103545371678
1.823,-0.7155638888888889,-0.1663255480095147
1.831,-0.7155638888888889,-0.15528376596056015
1.839,-0.7155638888888889,-0.1653217496414281
1.847,-0.7155638888888889,-0.15829516106482044
1.855,-0.7155638888888889,-0.16030275780099412
1.863,-0.7155638888888889,-0.16331415290525442
1.871,-0.7155638888888889,-0.1592989594329075
1.879,-0.7155638888888889,-0.15427996759247353
1.887,-0.7155638888888889,-0.16130655616908074
1.895,-0.7155638888888889,-0.16331415290525442
1.903,-0.7155638888888889,-0.16933694311377545
1.911,-0.7155638888888889,-0.1512685724882128
1.919,-0.7155638888888889,-0.1653217496414281
1.927,-0.7155638888888889,-0.16933694311377545
1.935,-0.7155638888888889,-0.15628756432864677
1.943,-0.7155638888888889,-0.16130655616908074
1.951,-0.7155638888888889,-0.17034074148186207
1.959,-0.7155638888888889,-0.15829516106482044
1.967,-0.7155638888888889,-0.16933694311377545
1.975,-0.7155638888888889,-0.16732934637760177
1.983,-0.7155638888888889,-0.17134453984994913
1.991,-0.7155638888888889,-0.16130655616908074
1.999,-0.7155638888888889,-0.15729136269673383
2.007,-0.7155638888888889,-0.1653217496414281
2.015,-0.7155638888888889,-0.16732934637760177
2.023,-0.7155638888888889,-0.1653217496414281
2.031,-0.7155638888888889,-0.1653217496414281
2.039,-0.7155638888888889,-0.1653217496414281
2.047,-0.7155638888888889,-0.1623103545371678
2.055,-0.7155638888888889,-0.1653217496414281
2.063,-0.7155638888888889,-0.1663255480095147
2.071,-0.7155638888888889,-0.16933694311377545
2.079,-0.7155638888888889,-0.16431795127334148
2.087,-0.7155638888888889,-0.17335213658612236
2.095,-0.7155638888888889,-0.16933694311377545
2.103,-0.7155638888888889,-0.16431795127334148
2.111,-0.7155638888888889,-0.16030275780099412
2.119,-0.7155638888888889,-0.17234833821803575
2.127,-0.7155638888888889,-0.15829516106482044
2.135,-0.7155638888888889,-0.17134453984994913
2.143,-0.7155638888888889,-0.16130655616908074
2.151,-0.7155638888888889,-0.1663255480095147
2.159,-0.7155638888888889,-0.16030275780099412
2.167,-0.7155638888888889,-0.1663255480095147
2.175,-0.7155638888888889,-0.16331415290525442
2.183,-0.7155638888888889,-0.16431795127334148
2.191,-0.7155638888888889,-0.1623103545371678
2.199,-0.7155638888888889,-0.17034074148186207
2.207,-0.7155638888888889,-0.1592989594329075
2.215,-0.7155638888888889,-0.16732934637760177
2.223,-0.7155638888888889,-0.15628756432864677
2.231,-0.7155638888888889,-0.16431795127334148
2.239,-0.7155638888888889,-0.1592989594329075
2.247,-0.7155638888888889,-0.17034074148186207
2.256,-0.7155638888888889,-0.1592989594329075
2.264,-0.7155638888888889,-0.1623103545371678
2.272,-0.7155638888888889,-0.15829516106482044
2.28,-0.7155638888888889,-0.16732934637760177
2.288,-0.7155638888888889,-0.15829516106482044
2.296,-0.7155638888888889,-0.16030275780099412
2.304,-0.7155638888888889,-0.16331415290525442
2.312,-0.7155638888888889,-0.17435593495420942
2.32,-0.7155638888888889,-0.15327616922438647
2.328,-0.7155638888888889,-0.17034074148186207
2.336,-0.7155638888888889,-0.1623103545371678
2.345,-0.7155638888888889,-0.16933694311377545
2.354,-0.7155638888888889,-0.15829516106482044
2.362,-0.7155638888888889,-0.1623103545371678
2.37,-0.7155638888888889,-0.15729136269673383
2.378,-0.7155638888888889,-0.1592989594329075
2.386,-0.7155638888888889,-0.15729136269673383
2.394,-0.7155638888888889,-0.16431795127334148
2.402,-0.7155638888888889,-0.16030275780099412
2.41,-0.7155638888888889,-0.17034074148186207
2.418,-0.7155638888888889,-0.1653217496414281
2.426,-0.7155638888888889,-0.16030275780099412
2.434,-0.7155638888888889,-0.1623103545371678
2.442,-0.7155638888888889,-0.1653217496414281
2.45,-0.7155638888888889,-0.15427996759247353
2.458,-0.7155638888888889,-0.1623103545371678
2.466,-0.7155638888888889,-0.1683331447456884
2.474,-0.7155638888888889,-0.17034074148186207
2.482,-0.7155638888888889,-0.1663255480095147
2.49,-0.7155638888888889,-0.16331415290525442
2.498,-0.7155638888888889,-0.1653217496414281
2.506,-0.7155638888888889,-0.16130655616908074
2.514,-0.7155638888888889,-0.16331415290525442
2.522,-0.7155638888888889,-0.15829516106482044
2.53,-0.7155638888888889,-0.16431795127334148
2.538,-0.7155638888888889,-0.1623103545371678
2.546,-0.7155638888888889,-0.16030275780099412
2.554,-0.7155638888888889,-0.16130655616908074
2.562,-0.7155638888888889,-0.16933694311377545
2.57,-0.7155638888888889,-0.16030275780099412
2.578,-0.7155638888888889,-0.1683331447456884
2.587,-0.7155638888888889,-0.1623103545371678
2.595,-0.7155638888888889,-0.1653217496414281
2.603,-0.7155638888888889,-0.16732934637760177
2.611,-0.7155638888888889,-0.16431795127334148
2.619,-0.7155638888888889,-0.16030275780099412
2.627,-0.7155638888888889,-0.17034074148186207
2.635,-0.7155638888888889,-0.16030275780099412
2.643,-0.7155638888888889,-0.17034074148186207
2.651,-0.7155638888888889,-0.16130655616908074
2.659,-0.7155638888888889,-0.1653217496414281
2.667,-0.7155638888888889,-0.1683331447456884
2.675,-0.7155638888888889,-0.16431795127334148
2.683,-0.7155638888888889,-0.1663255480095147
2.691,-0.7155638888888889,-0.1683331447456884
2.699,-0.7155638888888889,-0.1623103545371678
2.707,-0.7155638888888889,-0.1653217496414281
2.715,-0.7155638888888889,-0.1592989594329075
2.723,-0.7155638888888889,-0.16732934637760177
2.731,-0.7155638888888889,-0.16130655616908074
2.739,-0.7155638888888889,-0.1623103545371678
2.747,-0.7155638888888889,-0.1592989594329075
2.755,-0.7155638888888889,-0.16331415290525442
2.763,-0.7155638888888889,-0.1663255480095147
2.771,-0.7155638888888889,-0.1653217496414281
2.779,-0.7155638888888889,-0.15729136269673383
2.787,-0.7155638888888889,-0.16331415290525442
2.795,-0.7155638888888889,-0.15829516106482044
2.803,-0.7155638888888889,-0.17034074148186207
2.811,-0.7155638888888889,-0.15628756432864677
2.819,-0.7155638888888889,-0.17134453984994913
2.827,-0.7155638888888889,-0.15829516106482044
2.835,-0.7155638888888889,-0.16331415290525442
2.843,-0.7155638888888889,-0.16732934637760177
2.851,-0.7155638888888889,-0.16030275780099412
2.859,-0.7155638888888889,-0.16130655616908074
2.867,-0.7155638888888889,-0.1592989594329075
2.875,-0.7155638888888889,-0.15327616922438647
2.883,-0.7155638888888889,-0.16732934637760177
2.891,-0.7155638888888889,-0.16331415290525442
2.899,-0.7155638888888889,-0.16431795127334148
2.907,-0.7155638888888889,-0.1623103545371678
2.915,-0.7155638888888889,-0.1592989594329075
2.923,-0.7155638888888889,-0.15528376596056015
2.931,-0.7155638888888889,-0.1653217496414281
2.939,-0.7155638888888889,-0.1663255480095147
2.947,-0.7155638888888889,-0.1653217496414281
2.955,-0.7155638888888889,-0.15227237085629985
2.963,-0.7155638888888889,-0.17234833821803575
2.971,-0.7155638888888889,-0.17034074148186207
2.979,-0.7155638888888889,-0.1653217496414281
2.987,-0.7155638888888889,-0.17134453984994913
2.995,-0.7155638888888889,-0.16732934637760177
3.003,-0.7155638888888889,-0.16130655616908074
3.011,-0.7155638888888889,-0.16030275780099412
3.019,-0.7155638888888889,-0.16030275780099412
3.027,-0.7155638888888889,-0.16331415290525442
3.035,-0.7155638888888889,-0.17034074148186207
3.043,-0.7155638888888889,-0.1592989594329075
3.051,-0.7155638888888889,-0.17736733005846972
3.059,-0.7155638888888889,-0.16130655616908074
3.067,-0.7155638888888889,-0.15327616922438647
3.075,-0.7155638888888889,-0.15528376596056015
3.083,-0.7155638888888889,-0.1653217496414281
3.091,-0.7155638888888889,-0.15628756432864677
3.099,-0.7155638888888889,-0.16331415290525442
3.107,-0.7155638888888889,-0.1653217496414281
3.115,-0.7155638888888889,-0.16933694311377545
3.123,-0.7155638888888889,-0.1592989594329075
3.131,-0.7155638888888889,-0.18037872516273
3.139,-0.7155638888888889,-0.16331415290525442
3.147,-0.7155638888888889,-0.15628756432864677
3.155,-0.7155638888888889,-0.16331415290525442
3.163,-0.7155638888888889,-0.17335213658612236
3.171,-0.7155638888888889,-0.15026477412012618
3.179,-0.7155638888888889,-0.16732934637760177
3.187,-0.7155638888888889,-0.15729136269673383
3.195,-0.7155638888888889,-0.16130655616908074
3.203,-0.7155638888888889,-0.1592989594329075
3.211,-0.7155638888888889,-0.1653217496414281
3.219,-0.7155638888888889,-0.1592989594329075
3.227,-0.7155638888888889,-0.16331415290525442
3.235,-0.7155638888888889,-0.16431795127334148
3.243,-0.7155638888888889,-0.16331415290525442
3.251,-0.7155638888888889,-0.15829516106482044
3.259,-0.7155638888888889,-0.17034074148186207
3.267,-0.7155638888888889,-0.16030275780099412
3.275,-0.7155638888888889,-0.17335213658612236
3.283,-0.7155638888888889,-0.16030275780099412
3.291,-0.7155638888888889,-0.1683331447456884
3.299,-0.7155638888888889,-0.15427996759247353
3.307,-0.7155638888888889,-0.16130655616908074
3.315,-0.7155638888888889,-0.16933694311377545
3.323,-0.7155638888888889,-0.1683331447456884
3.331,-0.7155638888888889,-0.15628756432864677
3.339,-0.7155638888888889,-0.17435593495420942
3.347,-0.7155638888888889,-0.15628756432864677
3.355,-0.7155638888888889,-0.16030275780099412
3.363,-0.7155638888888889,-0.16331415290525442
3.371,-0.7155638888888889,-0.1663255480095147
3.379,-0.7155638888888889,-0.16030275780099412
3.387,-0.7155638888888889,-0.1623103545371678
3.395,-0.7155638888888889,-0.15528376596056015
3.403,-0.7155638888888889,-0.16431795127334148
3.411,-0.7155638888888889,-0.1512685724882128
3.419,-0.7155638888888889,-0.16331415290525442
3.427,-0.7155638888888889,-0.16030275780099412
3.435,-0.7155638888888889,-0.16331415290525442
3.443,-0.7155638888888889,-0.1653217496414281
3.451,-0.7155638888888889,-0.17435593495420942
3.459,-0.7155638888888889,-0.16130655616908074
3.467,-0.7155638888888889,-0.16331415290525442
3.475,-0.7155638888888889,-0.1623103545371678
3.483,-0.7155638888888889,-0.16933694311377545
3.491,-0.7155638888888889,-0.17234833821803575
3.499,-0.7155638888888889,-0.16331415290525442
3.507,-0.7155638888888889,-0.16030275780099412
3.515,-0.7155638888888889,-0.17134453984994913
3.523,-0.7155638888888889,-0.1653217496414281
3.531,-0.7155638888888889,-0.16732934637760177
3.539,-0.7155638888888889,-0.15327616922438647
3.547,-0.7155638888888889,-0.1683331447456884
3.555,-0.7155638888888889,-0.1623103545371678
3.563,-0.7155638888888889,-0.17034074148186207
3.571,-0.7155638888888889,-0.1623103545371678
3.579,-0.7155638888888889,-0.1653217496414281
3.587,-0.7155638888888889,-0.1623103545371678
3.595,-0.7155638888888889,-0.1663255480095147
3.603,-0.7155638888888889,-0.1592989594329075
3.611,-0.7155638888888889,-0.1683331447456884
3.619,-0.7155638888888889,-0.1592989594329075
3.627,-0.7155638888888889,-0.16431795127334148
3.635,-0.7155638888888889,-0.16331415290525442
3.643,-0.7155638888888889,-0.1683331447456884
3.651,-0.7155638888888889,-0.1763635316903831
3.659,-0.7155638888888889,-0.1623103545371678
3.667,-0.7155638888888889,-0.15628756432864677
3.675,-0.7155638888888889,-0.1623103545371678
3.683,-0.7155638888888889,-0.17134453984994913
3.691,-0.7155638888888889,-0.16431795127334148
3.699,-0.7155638888888889,-0.16030275780099412
3.707,-0.7155638888888889,-0.15829516106482044
3.715,-0.7155638888888889,-0.1512685724882128
3.723,-0.7155638888888889,-0.16130655616908074
3.731,-0.7155638888888889,-0.1623103545371678
3.739,-0.7155638888888889,-0.1653217496414281
3.747,-0.7155638888888889,-0.17234833821803575
3.755,-0.7155638888888889,-0.15829516106482044
3.763,-0.7155638888888889,-0.1663255480095147
3.771,-0.7155638888888889,-0.17435593495420942
3.779,-0.7155638888888889,-0.1653217496414281
3.787,-0.7155638888888889,-0.1592989594329075
3.795,-0.7155638888888889,-0.1623103545371678
3.803,-0.7155638888888889,-0.16732934637760177
3.811,-0.7155638888888889,-0.1683331447456884
3.819,-0.7155638888888889,-0.1623103545371678
3.827,-0.7155638888888889,-0.17335213658612236
3.835,-0.7155638888888889,-0.1592989594329075
3.843,-0.7155638888888889,-0.16431795127334148
3.851,-0.7155638888888889,-0.15528376596056015
3.859,-0.7155638888888889,-0.1683331447456884
3.867,-0.7155638888888889,-0.15628756432864677
3.875,-0.7155638888888889,-0.16431795127334148
3.883,-0.7155638888888889,-0.16130655616908074
3.891,-0.7155638888888889,-0.16331415290525442
3.899,-0.7155638888888889,-0.15327616922438647
3.907,-0.7155638888888889,-0.16331415290525442
3.915,-0.7155638888888889,-0.16431795127334148
3.923,-0.7155638888888889,-0.1683331447456884
3.931,-0.7155638888888889,-0.16331415290525442
3.939,-0.7155638888888889,-0.1623103545371678
3.947,-0.7155638888888889,-0.1512685724882128
3.955,-0.7155638888888889,-0.16431795127334148
3.963,-0.7155638888888889,-0.1592989594329075
3.971,-0.7155638888888889,-0.16933694311377545
3.979,-0.7155638888888889,-0.16732934637760177
3.987,-0.7155638888888889,-0.16732934637760177
3.995,-0.7155638888888889,-0.1663255480095147
4.003,-0.7155638888888889,-0.16933694311377545
4.011,-0.7155638888888889,-0.16331415290525442
4.019,-0.7155638888888889,-0.16331415290525442
4.027,-0.7155638888888889,-0.1653217496414281
4.035,-0.7155638888888889,-0.16933694311377545
4.043,-0.7155638888888889,-0.16431795127334148
4.051,-0.7155638888888889,-0.15528376596056015
4.059,-0.7155638888888889,-0.15628756432864677
4.067,-0.7155638888888889,-0.1683331447456884
4.075,-0.7155638888888889,-0.16130655616908074
4.083,-0.7155638888888889,-0.16732934637760177
4.091,-0.7155638888888889,-0.16732934637760177
4.099,-0.7155638888888889,-0.17435593495420942
4.107,-0.7155638888888889,-0.16431795127334148
4.115,-0.7155638888888889,-0.16732934637760177
4.123,-0.7155638888888889,-0.1653217496414281
4.131,-0.7155638888888889,-0.1683331447456884
4.139,-0.7155638888888889,-0.1653217496414281
4.147,-0.7155638888888889,-0.16933694311377545
4.155,-0.7155638888888889,-0.16030275780099412
4.163,-0.7155638888888889,-0.17435593495420942
4.171,-0.7155638888888889,-0.1623103545371678
4.179,-0.7155638888888889,-0.16732934637760177
4.187,-0.7155638888888889,-0.16732934637760177
4.195,-0.7155638888888889,-0.16431795127334148
4.203,-0.7155638888888889,-0.1623103545371678
4.211,-0.7155638888888889,-0.1683331447456884
4.219,-0.7155638888888889,-0.1592989594329075
4.227,-0.7155638888888889,-0.1763635316903831
4.235,-0.7155638888888889,-0.15729136269673383
4.243,-0.7155638888888889,-0.16331415290525442
4.251,-0.7155638888888889,-0.1623103545371678
4.259,-0.7155638888888889,-0.16732934637760177
4.267,-0.7155638888888889,-0.15528376596056015
4.275,-0.7155638888888889,-0.1663255480095147
4.283,-0.7155638888888889,-0.1623103545371678
4.291,-0.7155638888888889,-0.17134453984994913
4.299,-0.7155638888888889,-0.15026477412012618
4.308,-0.7155638888888889,-0.16732934637760177
4.316,-0.7155638888888889,-0.16431795127334148
4.324,-0.7155638888888889,-0.17234833821803575
4.332,-0.7155638888888889,-0.1663255480095147
4.34,-0.7155638888888889,-0.16130655616908074
4.348,-0.7155638888888889,-0.1683331447456884
4.356,-0.7155638888888889,-0.17234833821803575
4.364,-0.7155638888888889,-0.16431795127334148
4.372,-0.7155638888888889,-0.15729136269673383
4.38,-0.7155638888888889,-0.16030275780099412
4.389,-0.7155638888888889,-0.15227237085629985
4.398,-0.7155638888888889,-0.16130655616908074
4.407,-0.7155638888888889,-0.15628756432864677
4.415,-0.7155638888888889,-0.1663255480095147
4.423,-0.7155638888888889,-0.16431795127334148
4.431,-0.7155638888888889,-0.16732934637760177
4.439,-0.7155638888888889,-0.15729136269673383
4.447,-0.7155638888888889,-0.1623103545371678
4.455,-0.7155638888888889,-0.1623103545371678
4.463,-0.7155638888888889,-0.16732934637760177
4.471,-0.7155638888888889,-0.1663255480095147
4.479,-0.7155638888888889,-0.16130655616908074
4.487,-0.7155638888888889,-0.1623103545371678
4.495,-0.7155638888888889,-0.16933694311377545
4.503,-0.7155638888888889,-0.16030275780099412
4.511,-0.7155638888888889,-0.1663255480095147
4.519,-0.7155638888888889,-0.16030275780099412
4.527,-0.7155638888888889,-0.16933694311377545
4.536,-0.7155638888888889,-0.15628756432864677
4.544,-0.7155638888888889,-0.17134453984994913
4.552,-0.7155638888888889,-0.1592989594329075
4.56,-0.7155638888888889,-0.17034074148186207
4.568,-0.7155638888888889,-0.16431795127334148
4.576,-0.7155638888888889,-0.16331415290525442
4.584,-0.7155638888888889,-0.16030275780099412
4.592,-0.7155638888888889,-0.16431795127334148
4.6,-0.7155638888888889,-0.1592989594329075
4.608,-0.7155638888888889,-0.17134453984994913
4.616,-0.7155638888888889,-0.1663255480095147
4.624,-0.7155638888888889,-0.1653217496414281
4.632,-0.7155638888888889,-0.16030275780099412
4.64,-0.7155638888888889,-0.16732934637760177
4.648,-0.7155638888888889,-0.16331415290525442
4.656,-0.7155638888888889,-0.16130655616908074
